Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types
ELEC,UMASS AMHERST,"Campus Center Parking Garage Campus Center Way, 4th level",,Amherst,MA,01003,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,42.3913478,-72.5293396,2015-01-30,61273,2015-01-30 08:43:08 UTC,,,,,,,,,J1772
ELEC,Firestone Store - Scottsdale - E Camelback Rd,7531 E Camelback Rd,,Scottsdale,AZ,85251,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,33.502022,-111.918873,2015-01-30,60776,2015-01-30 08:13:24 UTC,,,,,,,,,J1772
ELEC,Turner Hall Visitor Center,1201 Turner Hall,,College Park,MD,20742,,800-663-5633,E,,Public,MO: 24 hours; TU: 24 hours; WE: 24 hours; TH: 24 hours; FR: 24 hours; SA: 24 hours; SU: 24 hours,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,38.986111,-76.936775,2015-01-30,50377,2015-01-30 08:35:06 UTC,,,,,,,,,J1772
ELEC,PayPal,9999 N. 90th Street,,Scottsdale,AZ,85258,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinknetwork.com/,GPS,33.5769013,-111.8856522,2015-01-30,45272,2015-01-30 08:11:00 UTC,,,,,,,,,J1772
ELEC,Dave Syverson Nissan,2310 E Main St,,Albert Lea,MN,56007,,507-373-1438,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,43.6578659,-93.333433,2015-01-06,60981,2015-01-06 17:45:15 UTC,P,,,2014-02-01,,,,,J1772
ELEC,Gerweck Nissan,15407 S Monroe St,,Monroe,MI,48161,,734-457-0100,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,GPS,41.900072,-83.412031,2015-01-06,49840,2015-01-06 17:45:06 UTC,P,,,2012-10-25,,,,,J1772
ELEC,UM PTS,622 W Fayette St,,Baltimore,MD,21201,,888-758-4389,E,,Public,24 hours daily,,,,,2,4,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,39.290806,-76.624336,2015-01-30,43191,2015-01-30 08:59:04 UTC,,,,,,,,,NEMA520 J1772
ELEC,Pinehurst Nissan,10910 S US Highway 15-501,,Southern Pines,NC,28387,,910-684-1010,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,35.160908,-79.421559,2015-01-06,47036,2015-01-06 17:46:15 UTC,P,,,2012-01-31,,,,,J1772
ELEC,City of Spartanburg Municipal Parking Garage,177 W Broad St,,Spartanburg,SC,29306,,843-743-6736,E,,Public,24 hours daily; pay lot,,,,,,2,,,,,200-8,34.947824,-81.933309,2015-01-06,45783,2015-01-06 17:47:42 UTC,LG,,,2012-02-01,,,,,J1772
ELEC,BMW GROUP ATL,1280 Hightower Trail,,Atlanta,GA,30350,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.mychargepoint.net/,GPS,33.9871768,-84.3452936,2015-01-30,65476,2015-01-30 09:16:56 UTC,,,,,,,,,J1772COMBO
ELEC,East Washington Plaza,401 Kenilworth Drive,,Petaluma,CA,94952,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,,,Blink Network,http://www.blinknetwork.com/,GPS,37.927951,-122.057907,2015-01-30,63555,2015-01-30 08:13:59 UTC,,,,,,,,,J1772
ELEC,Spartanburg Public Works Building,801 Union St,,Spartanburg,SC,29302,,843-743-6736,E,,Public,24 hours daily,,,,,,2,,,,,200-8,34.941145,-81.9097309,2015-01-06,45787,2015-01-06 17:47:42 UTC,LG,,,2012-02-01,,,,,J1772
ELEC,PEOPLESBANK,547 Memorial Ave,,West Springfield,MA,01089,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,42.0958862,-72.6066284,2015-01-30,50080,2015-01-30 09:07:08 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,270-310 Melrose St,,Providence,RI,02907,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,41.7926859,-71.4194341,2015-01-30,52259,2015-01-30 09:05:54 UTC,,,,,,,,,J1772
ELEC,CAMPUS,6111 Sprint Pkwy Garage C,,Overland Park,KS,66251,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,38.918823,-94.6557191,2015-01-30,63831,2015-01-30 09:12:16 UTC,,,,,,,,,J1772
ELEC,Universal Nissan,12801 S Orange Blossom Tr,,Orlando,FL,32837,,407-926-7000,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,,,200-8,28.379949,-81.40311,2015-01-06,46606,2015-01-06 17:46:09 UTC,P,,,2012-01-31,,,,,J1772 CHADEMO
ELEC,JFK Airport Travel Plaza - Tesla,150th Ave and 147th St,NY 27 Exit 20,Jamaica,NY,11430,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,4,,Tesla,http://www.teslamotors.com/supercharger,GPS,40.661478,-73.793453,2015-01-06,53974,2015-01-21 00:17:30 UTC,P,,,2013-12-15,,,,,TESLA
ELEC,Arundel Ford,1561 Portland Rd,,Arundel,ME,04046,,888-690-5517,E,,Public - Call ahead,24 hours daily; Ford customer use only,,,,,,1,,,,,200-8,43.4179243,-70.51769260000002,2015-01-06,62831,2015-01-29 19:00:39 UTC,P,,,2014-06-01,,,,,J1772
ELEC,City of Longmont - Development Services Center,385 Kimbark St,Located between 3rd Ave and 4th Ave,Longmont,CO,80501,,303-651-8389  866-816-7584,E,,Public,24 hours daily; EV Connect,A D M V,,,,,2,,,,,200-8,40.1639465,-105.1011935,2015-01-06,61939,2015-01-06 17:48:26 UTC,SG,,,2014-07-31,,,,,J1772
ELEC,IRVINE CO OFC,4675 MacArthur Ct,,Newport Beach,CA,92660,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,33.6698517,-117.86214820000001,2015-01-30,55988,2015-01-30 08:46:55 UTC,,,,,,,,,J1772
ELEC,Destination Nissan,770 Central Ave,,Albany,NY,12206,,518-438-8461,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,42.6772991,-73.7868763,2015-01-06,44317,2015-01-06 17:45:12 UTC,P,,,2011-11-30,,,,,J1772
ELEC,Hamilton Marketplace - Tesla,425 Marketplace Blvd,I-95 exit 5A,Hamilton Township,NJ,08691,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,6,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.1952069,-74.64083409999999,2015-01-06,61544,2015-01-21 00:17:39 UTC,P,,,2014-04-15,,,,,TESLA
ELEC,Four Embarcadero Center,"Four Embarcadero Center, B Level Parking",,San Francisco,CA,94111,,800-663-5633,E,,Public - Card key at all times,MO: 24 hours; TU: 24 hours; WE: 24 hours; TH: 24 hours; FR: 24 hours; SA: 24 hours; SU: 24 hours,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,37.7952,-122.3961,2015-01-30,53537,2015-01-30 08:35:11 UTC,,,,,,,,,J1772
ELEC,NRG eVgo - HEB Freedom Station,1701 W Alabama St,At Dunlavy Street,Houston,TX,77098,,877-455-3833,E,,Public - Card key at all times,24 hours daily; eVgo network subscription and key fob required,,,,,1,1,1,,eVgo Network,https://www.evgonetwork.com/,GPS,29.73677,-95.40215,2015-01-06,43771,2015-01-06 17:44:27 UTC,P,,,2012-03-21,,,,,NEMA520 J1772 CHADEMO
ELEC,City Way,301 S Delaware St,,Indianapolis,IN,46225,,888-235-4976,E,,Public,24 hours daily,,,,,,2,,,,,200-8,39.7627786,-86.1545608,2015-01-06,48849,2015-01-06 17:46:40 UTC,T,,,2013-03-01,,,,,J1772
ELEC,Salinas Valley Ford,1100 Auto Center Cir,,Salinas,CA,93907,,831-444-4444,E,,Public,Dealership business hours,,,,,,4,,,,,200-8,36.7146919,-121.6629099,2015-01-06,63808,2015-01-06 17:48:19 UTC,P,,,2013-01-01,,,,,J1772
ELEC,Houston City Hall-- (Walker Street Parking),901 Bagby,,Houston,TX,77002,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,29.760382,-95.368787,2015-01-30,51841,2015-01-30 08:10:20 UTC,,,,,,,,,J1772
ELEC,MARTIN ACH,Santa Fe rd,,Cusseta,GA,31905,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,32.372795,-84.9277065,2015-01-30,63296,2015-01-30 09:13:15 UTC,,,,,,,,,J1772
ELEC,The Muller Company - Los Angeles - 5100,5100 W. Goldleaf Circle,,Los Angeles,CA,90056,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,33.988971,-118.363664,2015-01-30,54598,2015-01-30 08:11:28 UTC,,,,,,,,,J1772
ELEC,Carrier Enterprise Outlet - The Woodlands,"220 Spring Hill Dr, Suite 250",,Spring,TX,77386,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,30.120986,-95.440047,2015-01-30,45164,2015-01-30 08:12:25 UTC,,,,,,,,,J1772
ELEC,EDISONPARKFAST,986 Raymond Blvd,,Newark,NJ,07105,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,40.7337914,-74.1622849,2015-01-30,38819,2015-01-30 08:54:53 UTC,,,,,,,,,NEMA520 J1772
ELEC,Weston Nissan,3650 Weston Rd,,Davie,FL,33331,,954-888-6800,E,,Public,Dealership business hours,,,,,,2,1,,,,200-8,26.073857,-80.361249,2015-01-06,44466,2015-01-06 17:46:10 UTC,P,,,2011-11-30,,,,,J1772 CHADEMO
ELEC,Cracker Barrel 610 Ooltewah,8852 Old Lee Hwy,,Ooltewah,TN,37363,,888-998-2546,E,,Public,MON: 6:00am-10:00pm | TUE: 6:00am-10:00pm | WED: 6:00am-10:00pm | THU: 6:00am-10:00pm | FRI: 6:00am-11:00pm | SAT: 6:00am-11:00pm | SUN: 6:00am-10:00pm,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,35.084138,-85.069872,2015-01-30,45114,2015-01-30 08:13:16 UTC,,,,,,,,,J1772
ELEC,IRVINE CO OFC,130 Theory,,Irvine,CA,92617,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,33.6443548,-117.8578511,2015-01-30,64158,2015-01-30 08:47:16 UTC,,,,,,,,,J1772
ELEC,Nissan of Elk Grove,8590 Laguna Grove Dr,,Elk Grove,CA,95757,,916-405-5000,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,38.402094,-121.385841,2015-01-06,39888,2015-01-06 17:44:17 UTC,P,,,2011-03-15,,,,,J1772
ELEC,BALTIMORE CITY,510 E Lexington St,,Baltimore,MD,21202,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,39.291626,-76.6084366,2015-01-30,40010,2015-01-30 08:57:13 UTC,,,,,,,,,NEMA520 J1772
ELEC,Stadium Nissan,1140 W Katella Ave,,Orange,CA,92867,,714-633-8430,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,33.808048,-117.864897,2015-01-06,39917,2015-01-06 17:44:19 UTC,P,,,2011-03-15,,,,,J1772
ELEC,MILLSPOND,2201 NW 9th Ave,,Oakland Park,FL,33311,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,26.1574509,-80.157141,2015-01-30,61322,2015-01-30 08:59:56 UTC,,,,,,,,,NEMA520 J1772
ELEC,CARCHARGING,20 M St SE,,Washington,DC,20003,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,38.876798,-77.007893,2015-01-30,56103,2015-01-30 08:47:47 UTC,,,,,,,,,J1772
ELEC,Illinois State University - Science Lab,342 W North St,NW corner of Fell and North,Normal,IL,61761,,309-438-2111,E,,Public,24 hours daily,,,,,,1,,,,,200-8,40.5094296,-88.9881843,2015-01-06,61462,2015-01-06 17:46:16 UTC,P,,,2013-12-01,,,,,J1772
ELEC,LOS ALTOS,2-52 Plaza S,,Los Altos,CA,94022,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,37.3787981,-122.1145208,2015-01-30,55972,2015-01-30 08:41:42 UTC,,,,,,,,,J1772
ELEC,Publix,1600 66th St N,Located in the parking lot,St. Petersburg,FL,33710,,727-344-1216,E,,Public,Store business hours; customer use only,,,,,,1,,,,,GPS,27.786556,-82.72972,2015-01-06,49953,2015-01-06 17:47:17 UTC,P,,,2012-06-14,,,,,J1772
ELEC,PRINTWEST,6101 238th St SE,,Woodinville,WA,98072,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,47.7822189,-122.150444,2015-01-30,41781,2015-01-30 08:39:38 UTC,,,,,,,,,J1772 NEMA520
ELEC,Wingate by Wyndham - Irving/Las Colinas,850 W Walnut Hill Lane,,Irving,TX,75038,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,32.884304,-96.958696,2015-01-30,50201,2015-01-30 08:09:53 UTC,,,,,,,,,J1772
ELEC,Mansfield Parking Garage,9 Dog Ln,,Storrs,CT,06268,,860-429-3365,E,,Public - Call ahead,Garage business hours; pay lot,,,,,,4,,,,,200-8,41.8050529,-72.2432295,2015-01-06,51074,2015-01-06 17:45:45 UTC,P,,,2012-01-28,,,,,J1772
ELEC,NRG eVgo - Downey Nissan,7550 Firestone Blvd,,Downey,CA,90241,,877-455-3833,E,,Public - Card key at all times,Dealership business hours; eVgo network subscription and key fob required,,,,,,,1,,eVgo Network,https://www.evgonetwork.com/,GPS,33.94658,-118.145713,2015-01-06,62043,2015-01-06 17:46:54 UTC,P,,,2014-05-20,,,,,CHADEMO
ELEC,Houston Heights Library,1302 Heights Boulevard,,Houston,TX,77008,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,29.794697,-95.397294,2015-01-30,45150,2015-01-30 08:10:33 UTC,,,,,,,,,J1772
ELEC,South Colorado Springs Nissan,1333 S Academy Blvd,,Colorado Springs,CO,80916,,719-550-3030,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,38.8132602,-104.7574286,2015-01-06,46526,2015-01-06 17:43:48 UTC,P,,,2012-01-31,,,,,J1772
ELEC,City of Boynton Beach - Fire Station #5,2080 High Ridge Rd,,Boynton Beach,FL,33426,,561-742-6350,E,,Public,24 hours daily,,,,,,1,,,,,200-8,26.548492,-80.072189,2015-01-06,51738,2015-01-06 17:47:33 UTC,LG,,,2013-04-20,,,,,J1772
ELEC,PD,College of the Desert,,Palm Desert,CA,92260,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,33.73317,-116.3895972,2015-01-30,64719,2015-01-30 09:16:15 UTC,,,,,,,,,J1772
ELEC,350GREEN,6400 Hoadly Rd,,Manassas,VA,20112,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,38.6725273,-77.397171,2015-01-30,43390,2015-01-30 08:38:43 UTC,,,,,,,,,J1772
ELEC,Chris Myers Nissan,29788 Fredrick Blvd,,Daphne,AL,36526,,251-626-5558,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,30.661125,-87.858311,2015-01-06,39850,2015-01-06 17:46:09 UTC,P,,,2011-03-15,,,,,J1772
ELEC,PACE CHARGING,175 Lowrey Place,,Newington,CT,06111,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,41.6950109,-72.718994,2015-01-30,61011,2015-01-30 08:45:11 UTC,,,,,,,,,J1772
ELEC,CPSE-SATX,3636 NW Interstate 410 Loop Frontage Rd,,San Antonio,TX,78201,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,29.4939127,-98.5529113,2015-01-30,42210,2015-01-30 08:51:13 UTC,,,,,,,,,J1772
ELEC,PARKLAND,6600 N University Dr,,Parkland,FL,33067,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,26.3116426,-80.2511194,2015-01-30,61217,2015-01-30 09:13:13 UTC,,,,,,,,,J1772
ELEC,MILFORD VILLAGE,411 Main St,,Milford,MI,48381,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,42.590813,-83.600866,2015-01-30,41029,2015-01-30 08:44:09 UTC,,,,,,,,,J1772
ELEC,HAMPTON INN NRT,8818 Spectrum Park Way,,Bakersfield,CA,93308,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,35.4398662,-119.0756759,2015-01-30,62623,2015-01-30 08:40:36 UTC,,,,,,,,,J1772
ELEC,Recreation Department,601 S. River Street,,Calhoun,GA,30701,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,34.489993,-84.95576,2015-01-30,52364,2015-01-30 08:10:15 UTC,,,,,,,,,J1772
ELEC,BMW MARKEL,650-894 N 102nd St Frontage Rd,,Omaha,NE,68114,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,41.2650557,-96.0725145,2015-01-30,62420,2015-01-30 09:11:16 UTC,,,,,,,,,J1772
ELEC,FRED MEYER - #391 Totem Lake,12221 120th Ave NE,,Kirkland,WA,98034,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,2,,Blink Network,http://www.blinknetwork.com/,GPS,47.708482,-122.183522,2015-01-30,50918,2015-01-30 08:12:20 UTC,,,,,,,,,CHADEMO J1772
ELEC,ERHARD BMW,4065 W Maple Rd,,Bloomfield Hills,MI,48301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,42.5440026,-83.2827067,2015-01-30,61893,2015-01-30 08:41:12 UTC,,,,,,,,,J1772
ELEC,UNI OF TX AT SA,501 W Durango Blvd,,San Antonio,TX,78207,,888-758-4389,E,,Public,24 hours daily,,,,,1,3,,,ChargePoint Network,http://www.mychargepoint.net/,200-9,29.4238106,-98.5234165,2015-01-30,43777,2015-01-30 09:01:45 UTC,,,,,,,,,J1772 NEMA520
ELEC,City of Naperville - Parking Deck,60 W Van Buren,Van Buren and Main St,Naperville,IL,60540,,630-420-6195,E,,Public,24 hours daily,,,,,,2,,,,,200-8,41.7740146,-88.148384,2015-01-06,50469,2015-01-06 17:48:36 UTC,LG,,,2012-10-01,,,,,J1772
ELEC,CITY OF ST PETE,325 Central Ave,,St Petersburg,FL,33701,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,27.7713337,-82.6377792,2015-01-30,47374,2015-01-30 09:02:11 UTC,,,,,,,,,J1772 NEMA520
ELEC,Two Renaissance,40 N. Central,,Phoenix,AZ,85004,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,33.448935,-112.074859,2015-01-30,45269,2015-01-30 08:10:48 UTC,,,,,,,,,J1772
ELEC,City of Palm Springs - Downtown Parking Structure,Indian Canyon Dr & Baristo Rd,,Palm Springs,CA,92264,,760-323-8214,E,,Public,24 hours daily,,,,,,2,,,,,GPS,33.819689,-116.545883,2015-01-06,52604,2015-01-06 17:47:38 UTC,LG,,,2013-03-11,,,,,J1772
ELEC,CITY OF DEWITT,110 S.Bridge St,,Dewitt,MI,48820,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,42.8421249,-84.5691681,2015-01-30,41012,2015-01-30 08:59:29 UTC,,,,,,,,,J1772
ELEC,Brea Downtown Parking,101 S Brea Blvd,,Brea,CA,92821,,714-990-7650,E,,Public,Garage business hours; 4 hour parking limit; pay lot,,,,,,3,,1 SP Inductive,,,200-8,33.9192454,-117.899168,2015-01-06,21561,2015-01-06 17:48:02 UTC,LG,,,2002-05-30,,,,,J1772
ELEC,OUC,9899 International Dr,,Orlando,FL,32819,,888-758-4389,E,,Public,24 hours daily,,,,,4,4,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,28.4287579,-81.4618159,2015-01-30,37154,2015-01-30 08:56:18 UTC,,,,,,,,,NEMA520 J1772
ELEC,Nissan of Valencia,24111 Creekside Rd,,Valencia,CA,91355,,661-255-2020,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,34.420859,-118.557603,2015-01-06,39954,2015-01-06 17:44:17 UTC,P,,,2011-03-15,,,,,J1772
ELEC,METRO NASHVILLE,320 Joyner Ave,,Nashville,TN,37210,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,36.116915,-86.7470419,2015-01-30,62816,2015-01-30 09:08:37 UTC,,,,,,,,,NEMA520 J1772
ELEC,Durham County - Main Library,300 N Roxboro St,,Durham,NC,27701,,919-560-7999,E,,Public,24 hours daily,,,,,,2,,,,,GPS,35.99491,-78.8959,2015-01-06,47127,2015-01-06 17:46:47 UTC,LG,,,2012-03-01,,,,,J1772
ELEC,1920 L Street,1920 L Street NW,,Washington,DC,20036,,800-663-5633,E,,Public - Card key at all times,MO: 12 hours; TU: 12 hours; WE: 12 hours; TH: 12 hours; FR: 12 hours; SA: 24 hours; SU: 24 hours,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,38.903492,-77.044477,2015-01-30,53554,2015-01-30 08:35:04 UTC,,,,,,,,,J1772
ELEC,HOLLAND BPW,1581 58th Street,,Holland,MI,49423,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,42.7445679,-86.1139984,2015-01-30,46762,2015-01-30 09:02:15 UTC,,,,,,,,,J1772
ELEC,CITY PARK,601 Montgomery St,,San Francisco,CA,94111,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,37.7947919,-122.4036835,2015-01-30,57937,2015-01-30 09:07:03 UTC,,,,,,,,,J1772
ELEC,COUNTY OF MARIN,10 Ave of the Flags,,San Rafael,CA,94903,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,38.0024185,-122.5335464,2015-01-30,42680,2015-01-30 08:45:32 UTC,,,,,,,,,NEMA520 J1772
ELEC,LOURDES UNIV,6832 Convent Blvd,,Sylvania,OH,43560,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,41.7094956,-83.7084198,2015-01-30,51098,2015-01-30 09:08:11 UTC,,,,,,,,,NEMA520 J1772
ELEC,City of San Diego Balboa Park Reuben H. Fleet Science Center,1875 El Prado,,San Diego,CA,92101,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinknetwork.com/,GPS,32.730505,-117.147388,2015-01-30,43488,2015-01-30 08:14:31 UTC,,,,,,,,,J1772
ELEC,Ohio State University - Center for Automotive Research - Public - GE,930 Kinnear Rd,Located in front of center,Columbus,OH,43212,,614-247-6277  855-443-3873,E,,Public,24 hours daily,,,,,3,4,,,,,GPS,39.997769,-83.032407,2015-01-06,38116,2015-01-06 17:44:13 UTC,P,,,2011-07-01,,,,,NEMA520 J1772
ELEC,U-Go Stations,1111 Rt 73,,Mount Laurel,NJ,08054,,609-651-3943,E,,Public,24 hours daily,A D M V,,,,,,1,,,,200-8,39.9280247,-74.9556143,2015-01-06,60199,2015-01-30 17:14:24 UTC,P,,,2013-11-15,,,,,CHADEMO
ELEC,Hanlees Nissan,5009 Chiles Rd,,Davis,CA,95618,,530-231-3000,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,,,200-8,38.5528966,-121.6924675,2015-01-06,39883,2015-01-06 17:44:15 UTC,P,,,2011-03-15,,,,,J1772 CHADEMO
ELEC,City of Rialto - City Hall,150 S Palm Ave,,Rialto,CA,92376,,909-820-2684,E,,Public,24 hours daily,,,,,,1,,,,,GPS,34.09961,-117.372,2015-01-06,7198,2015-01-06 17:49:42 UTC,LG,,,2012-10-25,,,,,J1772
ELEC,Larson Ford,1150 Ocean Ave,,Lakewood,NJ,08701,,732-363-8100,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,40.0829003,-74.172064,2015-01-06,53889,2015-01-06 17:46:34 UTC,P,,,2013-04-01,,,,,J1772
ELEC,Ann Arbor DDA - Catherine and Fourth Surface Lot,121 Catherine St,Catherine and Fourth,Ann Arbor,MI,48104,,734 994-6697,E,,Public,24 hours daily,,,,,,2,,,,,200-8,42.283504,-83.747496,2015-01-06,44283,2015-01-06 17:49:44 UTC,LG,,,2012-07-01,,,,,J1772
ELEC,Holiday Inn - Bentleyville,25 Smita Ln,,Bentleyville,PA,15314,,724-239-7700,E,,Public,24 hours daily,,,,,,1,,,,,200-8,40.1307665,-79.99795329999999,2015-01-06,64355,2015-01-06 17:48:41 UTC,P,,,2014-10-17,,,,,J1772
